system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
173,Oklahoma Municipal Employees,1,206,2014,172,3922,483,,1696,1291,232,,,,,6101,406103,5662,21419,,,,,,27081,64338,,,,3818,,,,,,,,,,-1364,,,,,93873,-24211,-24211,,,,,,,,,-1085,,,-25297,,474679,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2015,172,3911,495,,1803,1394,242,,,,,6209,474679,5980,21552,,,,,,27532,10623,,,,4156,,,,,,,,,,-1394,,,,,40917,-26077,-26077,,,,,,,,,-989,,,-27067,,488528,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2016,172,3861,538,,1885,1474,243,,,,,6284,488528,6266,17956,,,,,,24222,2060,,,,3666,,,,,,,,,,-1387,,,,,28562,-27878,-27878,,,,,,,,,-965,,,-28843,,488247,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2017,172,3820,547,,1948,1532,248,,,,,6315,488247,6446,18218,,,,,,24664,56848,,,,4575,,,,,,,,,,-1421,,,,,84666,-29414,-29414,,,,,,,,,-1056,,-64,-30534,,542379,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2018,172,3774,568,,2020,1593,258,,,,,6362,542379,6529,16367,,,,,,22896,34926,,,,6487,,,,,,,,,,-1510,,,,,62800,-32379,-32379,,,,,,,,,-1126,,-815,-34320,,570860,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2019,172,3759,581,,2107,1667,273,,,,,6447,570860,6714,16897,,,,,,23612,32921,,,,7399,,,,,,,,,,-1521,,,,,62411,-34178,-34178,,,,,,,,,-1184,,,-35362,,597909,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2020,172,3806,623,,2154,1711,274,,,,,6583,597909,6958,16362,,,,,,23320,18820,,,,7094,,,,,,,,,,-1477,,,,,47759,-35193,-35193,,,,,,,,,-1238,,-282,-36713,,608955,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2021,172,3738,638,,2198,1752,279,,,,,6574,608955,7367,17916,,,,,,25283,162609,,,,5368,,,,,,,,,,-1639,,,,,191620,-35690,-35690,,,,,,,,,-1249,,-12451,-49389,,751186,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2022,172,3802,654,,2279,1801,308,,,,,6735,751186,7731,18784,,,,,,26514,-97039,,,,6096,,,,,,,,,,-1638,,,,,-66067,-38025,-38025,,,,,,,,,-1291,,,-39317,,645802,1,,2001,2022,OK,,
174,Vermont Municipal Employees,1,79,2001,96,4814,165,936,856,738,73,,,,,5835,171742,4007,4572,,,,,211,8790,-4127,,3869,1463,5332,,,,,5,,,,,-703,,-4,,,9297,-3715,-3697,,-19,,,,,,-860,-220,,-4421,-9215,,171823,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2002,96,4924,168,870,903,773,84,,,,,5995,171823,4941,4413,,,,,120,9474,-8791,,2931,3524,6455,,,,,137,,,,,-709,,-122,,,6590,-4203,-4117,,-86,,,,,,-588,-205,,-881,-5877,,172535,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2003,96,5460,224,2342,1028,894,92,,,,,6712,172535,5000,5707,,,,,17855,28563,-541,,2940,1236,4177,,,,,27,,,,,-1046,,-86,,,31193,-4954,-4930,,-24,,,,,,-615,-118,,-547,-6234,,197495,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2004,96,5633,210,2438,1099,955,102,,,,,6942,197495,6507,7115,,,,,2125,15747,23252,,2904,1566,4470,,,,,53,,,,,-504,,-4,,,43019,-5805,-5694,,-111,,,,,,-999,-151,,-669,-7624,,232890,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2005,96,5825,363,2003,1090,954,99,,,,,7278,232890,7404,8059,,,,,298,15761,7207,,3662,5809,9471,,,,,2161,,,,,-715,,-515,,,33927,-6595,-6418,,-176,,,,,,-964,-368,,-424,-8350,,258467,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2006,96,5949,418,2075,1241,1083,113,,,,,7608,258467,8745,7926,,,,,229,16900,18114,,5493,4891,10384,,,,,52,,,,,-934,,-39,,,44597,-7265,-7120,,-144,,,,,,-959,-440,,-1102,-9765,,293299,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2007,96,6166,432,2064,1309,1138,123,,,,,7907,293299,9770,8535,,,,,206,18511,35624,,8394,3591,11985,,,,,239,,,,,-1331,,-49,,,65149,-8172,-7970,,-203,,,,,,-1187,-687,,-560,-10607,,347840,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2008,96,6419,486,2035,1447,1259,139,,,,,8352,347840,9907,,,,,,124,10031,-23291,,3427,1034,4460,,,,,73,,,,,-1089,,-128,,,-9442,-9282,-9065,,-218,,,,,,-1143,-609,-14,-289,-11339,,327060,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2009,96,6533,554,2015,1538,1341,148,,,,,8625,327060,9558,8009,,,,,1322,18889,-57031,,795,,795,,,,,102,,,,,-1140,,-125,,,-38049,-10475,-10228,,-246,,,,,,-1223,-579,-10,-552,-12839,,276172,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2010,96,6605,585,1842,1644,1443,152,,,,,8834,276172,10712,10593,,,,,204,21508,48151,,578,,578,,,,,24,,,,,-1366,,-71,,,69106,-11371,-11073,,-298,,,,,,-1128,-355,-39,-497,-13390,,331888,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2011,96,6475,645,1821,1779,1568,159,,,,,8899,331888,11703,11117,,,,,266,23087,67910,,440,,440,,,,,26,,,,,-1555,,-45,,,90044,-12431,-12299,,-133,,,,,,-1276,-522,-47,-754,-15031,,406902,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2012,96,6606,623,1653,1991,1771,165,,,,,9220,406902,11338,11532,,,,,118,22988,8734,,454,,454,,,,,4,,,,,-1653,,-40,,,30659,-14402,-14214,,-187,,,,,,-1665,-630,-42,-282,-17021,,420540,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2013,96,6577,652,1765,2146,1922,164,,,,,9375,420540,15061,12014,,,,,170,27245,36159,,548,,548,,,,,7,,,,,-1875,,,,,62084,-16306,-16101,,-205,,,,,,-1587,-708,-42,-794,-19437,,463186,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2014,96,6664,692,1817,2359,2116,182,,,,,9715,463186,13234,12806,,,,,2143,28182,65975,,470,2,472,,,,,14,,,,,-2115,,,,,92528,-18295,-18154,,-141,,,,,,-1673,-552,-36,-633,-21189,,534525,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2015,96,6685,837,,2538,2269,209,,,,,10060,534525,13588,14136,,,,,384,28108,-942,,489,,489,,,,,32,,,,,-1938,,,,,25750,-20756,-20594,,-162,,,,,,-1780,-951,-105,-779,-24372,,535904,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2016,96,6966,811,2099,2734,2465,211,,,,,10511,535904,15227,15236,,,,,351,30814,2970,,2164,3126,5290,,,,,50,,,,,-1534,,,,,37591,-23216,-22912,,-303,,,,,,-1705,-755,-136,-669,-26480,,547015,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2017,96,7302,797,2221,2942,2664,211,,,,,11041,547015,25210,16482,,,,,150,41842,51943,,3782,5153,8936,,,,,233,,,,,-1625,,,,,101329,-25176,-24916,,-260,,,,,,-1859,-875,-155,-769,-28834,,619510,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2018,96,7452,798,2516,3189,2888,227,,,,,11439,619510,19167,17520,,,,,272,36958,36753,,4228,4432,8660,,,,,55,,,,,-1579,,,,,80847,-28642,-28481,,-161,,,,,,-2124,-929,-135,-678,-32508,,667849,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2019,96,7630,896,2814,3415,3096,242,,,,,11941,667849,19778,19203,,,,,451,39432,30891,,3277,6050,9327,,,,,74,,,,,-1551,,,,,78172,-32742,-32191,,-550,,,,,,-2065,-1021,-137,-590,-36555,,709466,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2020,96,7987,927,2941,3693,3358,258,,,,,12607,709466,20771,20681,,,,,460,41912,23173,,1981,4861,6842,,,,,43,,,,,-944,,,,,71026,-36376,-36124,,-252,,,,,,-1952,-1237,-117,-757,-40439,,740053,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2021,96,7879,998,3343,3938,3587,268,,,,,12815,740053,23074,22298,,,,,365,45737,178738,,1405,5424,6829,,,,,3,,,,,-720,,,,,230587,-40382,-39926,,-456,,,,,,-2384,-1141,-108,-590,-44606,,926034,1,,2001,2022,VT,,
174,Vermont Municipal Employees,1,79,2022,96,8059,1048,3997,4149,3778,285,,,,,13256,926034,25025,25218,,,,,651,50894,-87174,,5342,1347,6689,,,,,1,,,,,-1023,,,,,-30614,-44614,-44227,,-387,,,,,,-2541,-1192,-110,-983,-49441,,845979,1,,2001,2022,VT,,
175,St. Louis Employees,1,1,2001,174,5980,2072,,3848,3423,425,,,,,11900,503699,11,2768,,,,,,2779,-69669,,,,14473,,,,,,,,,,-1937,,,,,-54354,-25380,-25380,,,,,,,,,-530,,,-25910,,423435,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2002,174,6186,2092,,3796,3380,416,,,,,12074,423435,11,12107,,,,,,12118,-35685,,,,11702,,,,,,,,,,-2067,,,,,-13932,-26346,-26346,,,,,,,,,-484,,,-26830,,382673,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2003,174,6035,2150,,3860,3393,467,,,,,12045,382673,51,19116,,,,,,19167,59200,,,,9538,,,,,,,,,,-1930,,,,,85975,-28283,-28283,,,,,,,,,-594,,,-28877,,439771,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2004,174,5770,2308,,3763,3333,430,,,,,11841,439771,7,15336,,,,,,15343,42579,,,,8632,,,,,,,,,,-2210,,,,,64344,-29539,-29539,,,,,,,,,-476,,,-30015,,474100,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2005,174,5756,2392,,3755,3303,452,,,,,11903,474100,5,15813,,,,,,15818,65084,,,,7693,,,,,,,,,,-2435,,,,,86160,-31886,-31886,,,,,,,,,-641,,,-32527,,527733,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2006,174,5674,2434,,3758,3329,429,,,,,11866,527733,239,15756,,,,,,15995,54812,,,,7719,,,,,,,,,,-3128,,,,,75398,-34609,-34609,,,,,,,,,-568,,,-35177,,567954,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2007,174,5712,2480,,3774,3335,439,,,,,11966,567954,121,71301,,,,,,71422,80388,,,,9128,,,,,,,,,,-3084,,,,,157854,-36991,-36991,,,,,,,,,-685,,,-37676,,688132,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2008,174,5756,2494,,3818,3377,441,,,,,12068,688132,91,30350,,,,,,30441,-93999,,,,10895,,,,,,,,,,-3227,,,,,-55890,-40542,-40542,,,,,,,,,-818,,,-41360,,590882,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2009,174,5641,2517,,3918,3479,439,,,,,12076,590882,1,27252,,,,,,27253,-24996,,,,9839,,,,,,,,,,-2185,,,,,9911,-43731,-43731,,,,,,,,,-672,,,-44403,,556390,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2010,174,5545,2369,,4001,3579,422,,,,,11915,556390,282,27117,,,,,,27399,49258,,,,9040,,,,,,,,,,-2354,,,,,83343,-45972,-45972,,,,,,,,,-653,,,-46625,,593107,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2011,174,5293,2408,,4096,3663,433,,,,,11797,593107,103,29294,,,,,,29397,4832,,,,9119,,,,,,,,,,-2827,,,,,40521,-47361,-47361,,,,,,,,,-680,,,-48041,,585587,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2012,174,5341,2420,,4152,3721,431,,,,,11913,585587,19,30396,,,,,,30415,93136,,,,7976,,,,,,,,,,-2853,,,,,128674,-49509,-49509,,,,,,,,,-615,,,-50124,,664137,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2013,174,5438,2423,,4254,3799,455,,,,,12115,664137,185,34348,,,,,,34533,80661,,,,8405,,,,,,,,,,-3054,,,,,120545,-53544,-53544,,,,,,,,,-648,,,-54192,,730490,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2014,174,5436,2440,,4314,3864,450,,,,,12190,730490,49,36868,,,,,,36917,64483,,,,9059,,,,,,,,,,-3466,,,,,106993,-56317,-56317,,,,,,,,,-671,,,-56988,,780495,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2015,174,5359,2480,,4408,3941,467,,,,,12247,780495,232,35494,,,,,,35726,-34463,,,,9514,,,,,,,,,,-3487,,,,,7290,-59066,-59066,,,,,,,,,-722,,,-59788,,727997,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2016,174,5303,2516,,4486,3999,487,,,,,12305,727997,10,32128,,,,,,32138,60307,,,,9381,,,,,,,,,,-3227,,,,,98599,-60973,-60973,,,,,,,,,-722,,,-61695,,764901,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2017,174,5279,2499,2,4570,4060,510,,,,,12348,764901,134,29782,,,,,,29916,81437,,,,10385,,,,,,,,,,-5428,,,,,116311,-63533,-63533,,,,,,,,,-763,,,-64296,,816916,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2018,174,5202,2512,,4678,4165,513,,,,,12392,816916,58,29361,,,,,,29419,44615,,,,9900,,,,,,,,,,-5744,,,,,78190,-66789,-66789,,,,,,,,,-962,,,-67751,,827355,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2019,174,5144,2561,,4782,4274,508,,,,,12487,827355,148,29630,,,,,,29777,4714,,,,9686,,,,,,,,,,-4989,,,,,39189,-67891,-67891,,,,,,,,,-875,,,-68766,,797778,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2020,174,4984,2561,,4890,4380,510,,,,,12435,797778,152,30582,,,,,,30734,40885,,,,7186,,,,,,,,,,-4813,,,,,73991,-70557,-70557,,,,,,,,,-920,,,-71478,,800292,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2021,174,4742,2566,,4956,4448,508,,,,,12264,800292,175,32804,,,,,,32979,160556,,,,7468,,,,,,,,,,-5330,,,,,195673,-74255,-74255,,,,,,,,,-920,,,-75175,,920790,1,,2001,2022,MO,,
175,St. Louis Employees,1,1,2022,174,4472,2635,,5049,4370,522,,,,,12156,920790,103,37951,,,,,,38055,-125208,,,,8109,,,,,,,,,,-6135,,,,,-85179,-76194,-76194,,,,,,,,,-1430,,,-77624,,757987,1,,2001,2022,MO,,
176,Dallas ERS,1,1,2001,175,8093,412,,4389,4389,,,,,,12894,1908758,20814,35182,,,,,,55996,-146719,,40906,6344,47250,-51,,,,,,,,-12237,,,,,120,-47442,-87054,-87054,,,,,,,,-2434,-1918,,,-91406,,1769910,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2002,175,7588,457,,4608,4608,,,,,,12653,1769910,21771,36606,,,,,,58377,-210330,,31196,11644,42840,,,,,,,,,-7458,,,,,153,-113257,-97363,-97363,,,,,,,,-2552,-1944,,,-101859,,1554794,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2003,175,7538,501,,4805,4805,,,,,,12844,1554794,20580,34729,,,,,,55309,374416,,26732,15997,42729,-17,,,,,,,,-7322,,,,,644,468081,-108402,-108402,,,,,,,,-2605,-2119,,,-113126,,1909749,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2004,175,7825,489,,4926,5415,,,,,,13240,1909749,20896,35251,,,,,,56147,249190,,27417,19442,46859,,,,,,,,,-10003,,,,,240,346334,-116675,-116675,,,,,,,,-2976,-2075,,,-121726,,2134357,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2005,175,7763,748,,5065,5065,,,,,,13576,2134357,23392,26569,,,,,,588961,153271,,40630,21143,61773,,,,,,,,,-18891,,,,,293,797542,-127578,-127578,,,,,,,,-3049,-2737,,,-133364,,2798535,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2006,175,7772,980,,5197,5197,,,,,,13949,2798535,23000,30123,,,,,,53123,393728,,49386,30706,80092,,,,,,,,,-35921,,,,,320,518072,-139206,-139206,,,,,,,,-3451,-2416,,,-145073,,3171534,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2007,175,8117,1043,,5304,5304,,,,,,14464,3171534,23493,31806,,,,,,55299,22766,,58548,39870,98418,,,,,,,,,-39855,,,,,459,166417,-146810,-146810,,,,,,,,-3056,-2675,,,-152541,,3185410,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2008,175,8371,1092,,5476,5476,,,,,,14939,3185410,22720,31839,,,,,,54559,-1068115,,56086,44073,100159,,,,,,,,,-20926,,,,,1509,-919573,-156575,-156575,,,,,,,,-2742,-3255,,,-162572,,2103265,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2009,175,7654,1219,,5706,5706,,,,,,14579,2103265,25265,32229,,,,,,57494,549631,,42697,34573,77270,,,,,,,,,-9637,,,,,345,677016,-172493,-172493,,,,,,,,-4273,-3315,,,-180081,,2600200,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2010,175,7034,1111,,5993,5993,,,,,,14138,2600200,27323,31666,,,,,,58989,330364,,47559,30251,77810,305,,,,,,,,-11173,,,,,888,458590,-182883,-182883,,,,,,,,-4476,-3235,,,-190594,,2868196,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2011,175,6745,1047,,6199,6199,,,,,,13991,2868196,27302,31748,,,,,,59050,-53025,,50280,32931,83211,6808,,,,,,,,-14026,,,,,405,84009,-195270,-195270,,,,,,,,-4982,-3492,,,-203744,,2748461,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2012,175,6864,1043,,6320,6320,,,,,,14227,2748461,30371,35644,,,,,,66015,303844,,50210,38241,88451,7321,,,,,,,,-15854,,,,,429,452122,-209097,-209097,,,,,,,,-4369,-3446,,,-216912,,2983671,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2013,175,6993,1052,,6447,6447,,,,,,14492,2983671,41730,37823,,,,,,79553,405055,,48103,47532,95635,7275,,,,,,,,-16286,,,,,626,573677,-216988,-216988,,,,,,,,-4405,-3595,,,-224988,,3332360,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2014,175,7180,1099,,6598,6598,,,,,,14877,3332360,46536,45833,,,,,,92369,123347,,47861,45303,93164,7608,,,,,,,,-18678,,,,,157,300518,-225614,-225614,,,,,,,,-4629,-4150,,,-234393,,3398485,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2015,175,7477,1163,,6756,6756,,,,,,15396,3398485,50742,50721,,,,,,101463,-139372,,46990,46287,93277,9435,,,,,,,,-18185,,,,,162,48281,-235106,-235106,,,,,,,,-4854,-4598,,,-244558,,3202208,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2016,175,7619,1215,,6903,6903,,,,,,15737,3202208,53436,56130,,,,,,109566,210665,,41393,52528,93921,4397,,,,,,,,-15812,,,,,333,404817,-243775,-243775,,,,,,,,-5864,-5343,,,-254982,,3352043,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2017,175,7838,1248,,7042,7042,,,,,,16128,3352043,55175,58966,,,,,,114141,326541,,43151,51902,95053,6917,,,,,,,,-16886,,,,,207,527858,-253534,-253534,,,,,,,,-8164,-5951,,,-267641,,3612260,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2018,175,7584,1492,,7224,7224,,,,,,16300,3612260,56772,60924,,,,,,117696,-261974,,46217,57666,103883,6268,,,,,,,,-17685,,,,,121,-49966,-263981,-263981,,,,,,,,-8515,-7484,-1,,-279981,,3282313,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2019,175,7427,1666,,7405,7405,,,,,,16498,3282313,58314,62177,,,,,,120491,453838,,47373,59827,107200,6622,,,,,,,,-18129,,,,,301,671734,-278007,-278007,,,,,,,,-10436,-7513,-3,,-295959,,3658088,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2020,175,7244,1710,,7552,7552,,,,,,16506,3658088,58358,61615,,,,,,119973,153972,,41006,45461,86467,5316,,,,,,,,-17915,,,,,84,349078,-287465,-287465,,,,,,,,-6857,-5699,-392,,-300413,,3706753,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2021,175,7175,1981,,7655,7655,,,,,,16811,3706753,59256,63583,,,,,,122840,510013,,35184,47202,82386,5633,,,,,,,,-21074,,,,,81,700849,-296586,-296586,,,,,,,,-10452,-6547,-802,,-314387,,4093215,1,,2001,2022,TX,,
176,Dallas ERS,1,1,2022,175,7464,1042,1150,7766,7766,,,,,,16272,4093215,63427,67288,,,,,,130715,-464890,,40143,65290,105433,8461,,,,,,,,-19621,,,,,69,-238214,-317528,-317528,,,,,,,,-12158,-8209,-826,,-338721,,3516280,1,,2001,2022,TX,,
177,Jersey City Municipal Employees Pension Fund,1,1,2001,176,730,18,,395,,,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2002,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2003,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2004,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2005,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2006,176,768,26,,382,,,,,,,1176,69114,2337,2491,,,,,,4828,3299,,862,819,1681,,,,,10,,,,,-275,,,,,9543,-6995,-6995,,,,,,,,-326,-175,,,-7496,,71161,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2007,176,784,,,364,,,,,,,,71161,2417,2571,,,,,,4988,9606,,979,952,1931,,,,,12,,,,,-369,,,,,16167,-7169,-7169,,,,,,,,-463,-213,,-31,-7877,,79452,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2008,176,800,33,,345,,,,,,,1178,79452,2505,4842,,,,,,7347,-8280,,1090,1149,2239,,,,,13,,,,,-345,,,,,974,-7248,-7248,,,,,,,,-343,-206,,-12,-7809,,72618,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2009,176,820,,,340,,,,,,,,72618,2554,5230,,,,,,7784,-14119,,803,1148,1951,,,,,19,,,,,-232,,,,,-4596,-7383,-7383,,,,,,,,-121,-181,,-11,-7696,,60326,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2010,176,839,23,,334,,,,,,,1196,60326,2519,5656,,,,,,8175,6848,,584,1042,1626,,,,,20,,,,,-296,,,,,16372,-7913,-7913,,,,,,,,-250,-213,,,-8376,,68322,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2011,176,763,,,341,,,,,,,,68322,2394,7308,,,,,,9702,12618,,1209,746,1954,,,,,18,,,,,-408,,,,,23884,-8670,-8670,,,,,,,,-243,-211,,-6,-9130,,83077,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2012,176,686,27,,348,,,,,,,1061,83077,2180,7699,,,,,,9879,-1796,,1213,828,2041,,,,,18,,,,,-507,,,,,9635,-9414,-9414,,,,,,,,-705,-229,,-54,-10402,,82309,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2013,176,685,,,347,,,,,,,,82309,2193,8207,,,,,,10400,7142,,1244,844,2088,,,,,16,,,,,-513,,,,,19134,-9824,-9824,,,,,,,,-385,-154,,-29,-10392,,91051,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2014,176,684,27,,345,,,,,,,1056,100230,2244,7483,,,,,,9727,2265,,1261,1033,2294,,,,,22,,,,,-824,,,,,13484,-10490,-10490,,,,,,,,-654,-201,,-34,-11380,,102335,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2015,176,715,,,346,,,,,,,,102335,2327,7782,,,,,,10110,-2996,,1363,985,2348,,,,,17,,,,,-807,,,,,8672,-10662,-10662,,,,,,,,-249,-152,,,-11063,,99944,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2016,176,745,19,,346,,,,,,,1110,99944,2477,8841,,,,,,11318,3452,,1375,585,1960,,,,,15,,,,,-839,,,,,15905,-11000,-11000,,,,,,,,-411,-234,,,-11645,,104204,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2017,176,763,,,354,,,,,,,,104204,2712,9054,,,,,,11766,13243,,2049,662,2711,,,,,15,,,,,-929,,,,,26806,-11694,-11694,,,,,,,,-246,-202,,,-12142,,118868,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2018,176,780,22,,362,,,,,,,1164,118868,2746,9123,,,,,,11869,-8267,,2507,330,2837,,,,,14,,,,,-886,,,,,5567,-12511,-12511,,,,,,,,-291,-207,,,-13009,,111425,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2019,176,769,,,389,,,,,,,,111425,2621,10397,,,,,,13018,17705,,2452,125,2578,,,,,18,,,,,-846,,,,,32473,-13406,-13406,,,,,,,,-509,-181,,,-14096,,129802,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2020,176,758,19,,416,,,,,,,1193,129802,2714,12127,,,,,,14841,16882,,1972,101,2073,,,,,10,,,,,-966,,,,,32838,-14948,-14948,,,,,,,,-369,-135,,,-15451,,147190,1,,2001,2022,NJ,,
177,Jersey City Municipal Employees Pension Fund,1,1,2021,176,740,,,416,,,,,,,,147190,2710,12491,,,,,,15201,17586,,2051,119,2170,,,,,11,,,,,-1225,,,,,33742,-15198,-15198,,,,,,,,-551,-181,,,-15930,,165002,1,,2001,2022,NJ,,
